recorded_at,temperature_c,humidity_rh,nh3_ppm,temp_status,humid_status,amonia_status,overall_status,is_anomaly,source
2025-10-15T07:50:00Z,27.24,90.91,2.14,1,2,0,sedang,0,synthetic
2025-10-20T20:17:00Z,29.66,65.88,3.25,1,0,0,sedang,0,synthetic
2025-11-27T23:54:20Z,32.52,70.05,0.17,2,0,0,buruk,0,real
2025-10-15T17:52:00Z,24.13,85.53,5.56,0,1,0,sedang,0,synthetic
2025-10-21T18:34:00Z,33.15,82.85,1.52,2,1,0,sedang,0,synthetic
2025-11-28T20:00:45Z,32.82,70.18,0.17,2,0,0,buruk,0,real
2025-10-06T01:24:00Z,28.46,81.59,3.72,1,1,0,bagus,0,synthetic
2025-11-27T04:33:55Z,32.76,70.46,0.17,2,0,0,buruk,0,real
2025-11-25T10:47:03Z,32.28,71.3,0.17,2,0,0,buruk,0,real
2025-10-16T12:33:00Z,24.42,88.45,1.25,0,1,0,sedang,0,synthetic
2025-11-27T13:45:07Z,32.83,70.77,0.17,2,0,0,buruk,0,real
2025-10-06T22:17:00Z,29.64,76.09,6.32,1,1,0,bagus,0,synthetic
2025-11-29T23:48:20Z,32.81,70.36,0.24,2,0,0,buruk,0,real
2025-11-30T04:18:25Z,32.95,70.53,0.2,2,0,0,buruk,0,real
2025-10-07T15:30:00Z,28.43,75.39,2.57,1,1,0,bagus,0,synthetic
2025-11-28T16:15:40Z,32.95,71.46,0.22,2,0,0,buruk,0,real
2025-10-02T12:02:00Z,29.97,75.07,6.97,1,1,0,bagus,0,synthetic
2025-10-04T18:24:00Z,26.62,82.27,5.11,1,1,0,bagus,0,synthetic
2025-11-28T21:36:47Z,32.69,68.93,0.17,2,0,0,buruk,0,real
2025-10-16T07:02:00Z,32.92,78.74,14.45,2,1,0,sedang,0,synthetic
2025-10-03T07:30:00Z,26.58,89.26,0.4,1,1,0,bagus,0,synthetic
2025-10-07T01:21:00Z,28.3,75.9,8.15,1,1,0,bagus,0,synthetic
2025-10-21T02:01:00Z,28.08,91.58,6.42,1,2,0,sedang,0,synthetic
2025-11-27T14:14:07Z,32.72,70.41,0.17,2,0,0,buruk,0,real
2025-11-27T03:08:54Z,32.75,69.93,0.17,2,0,0,buruk,0,real
2025-10-17T07:35:00Z,29.84,61.12,10.21,1,0,0,sedang,0,synthetic
2025-10-04T09:52:00Z,28.2,85.11,0.6,1,1,0,bagus,0,synthetic
2025-10-02T17:39:00Z,26.69,81.58,6.03,1,1,0,bagus,0,synthetic
2025-11-26T10:15:32Z,32.64,70.33,0.17,2,0,0,buruk,0,real
2025-10-04T00:02:00Z,28.24,81.46,4.51,1,1,0,bagus,0,synthetic
2025-10-03T04:17:00Z,26.4,81.98,7.23,1,1,0,bagus,0,synthetic
2025-10-05T10:47:00Z,29.98,78.41,14.14,1,1,0,bagus,0,synthetic
2025-11-30T12:47:36Z,33.17,69.75,0.27,2,0,0,buruk,0,real
2025-10-07T10:43:00Z,28.13,89.18,2.48,1,1,0,bagus,0,synthetic
2025-10-06T13:17:00Z,28.44,86.99,14.91,1,1,0,bagus,0,synthetic
2025-10-15T05:25:00Z,31.74,92.05,2.63,2,2,0,buruk,0,synthetic
2025-11-23T21:04:17Z,31.75,72.62,0.17,2,0,0,buruk,0,real
2025-10-15T16:44:00Z,25.44,72.75,6.6,0,0,0,buruk,0,synthetic
2025-10-17T00:30:00Z,32.54,85.1,7.89,2,1,0,sedang,0,synthetic
2025-10-01T08:23:00Z,26.51,87.68,5.91,1,1,0,bagus,0,synthetic
2025-10-17T05:02:00Z,24.44,83.23,4.92,0,1,0,sedang,0,synthetic
2025-10-18T15:58:00Z,30.21,73.44,8.29,2,0,0,buruk,0,synthetic
2025-10-04T22:24:00Z,29.16,82.81,6.14,1,1,0,bagus,0,synthetic
2025-10-06T17:10:00Z,26.26,81.38,12.55,1,1,0,bagus,0,synthetic
2025-10-17T13:36:00Z,31.08,84.44,0.66,2,1,0,sedang,0,synthetic
2025-10-07T22:04:00Z,26.22,76.59,5.58,1,1,0,bagus,0,synthetic
2025-10-04T14:58:00Z,29.14,78.98,9.86,1,1,0,bagus,0,synthetic
2025-11-28T01:59:22Z,32.74,69.8,0.17,2,0,0,buruk,0,real
2025-10-16T23:43:00Z,28.47,71.05,9.47,1,0,0,sedang,0,synthetic
2025-10-01T21:57:00Z,29.9,80.16,9.24,1,1,0,bagus,0,synthetic
2025-11-25T09:21:01Z,32.23,70.32,0.17,2,0,0,buruk,0,real
2025-10-01T12:27:00Z,27.28,86.14,3.43,1,1,0,bagus,0,synthetic
2025-11-26T09:40:32Z,32.67,69.83,0.17,2,0,0,buruk,0,real
2025-10-15T18:39:00Z,29.91,68.68,11.58,1,0,0,sedang,0,synthetic
2025-10-16T11:04:00Z,25.86,73.6,11.04,0,0,0,buruk,0,synthetic
2025-11-25T00:32:50Z,32.08,72.04,0.17,2,0,0,buruk,0,real
2025-11-26T16:20:40Z,32.69,70.94,0.17,2,0,0,buruk,0,real
2025-11-24T07:35:30Z,31.91,71.08,0.17,2,0,0,buruk,0,real
2025-11-26T15:47:39Z,32.74,71.44,0.17,2,0,0,buruk,0,real
2025-10-05T21:36:00Z,29.32,78.79,4.06,1,1,0,bagus,0,synthetic
2025-10-21T04:18:00Z,32.86,89.73,10.92,2,1,0,sedang,0,synthetic
2025-10-01T05:31:00Z,28.57,86.23,1.68,1,1,0,bagus,0,synthetic
2025-10-18T06:57:00Z,23.33,80.51,9.82,0,1,0,sedang,0,synthetic
2025-10-07T07:01:00Z,28.73,81.22,8.42,1,1,0,bagus,0,synthetic
2025-11-25T03:16:53Z,32.11,72.49,0.17,2,0,0,buruk,0,real
2025-10-01T22:26:00Z,27.42,83.82,7.18,1,1,0,bagus,0,synthetic
2025-11-27T23:28:19Z,32.54,70.54,0.17,2,0,0,buruk,0,real
2025-11-27T09:53:02Z,32.81,70.01,0.17,2,0,0,buruk,0,real
2025-11-30T05:19:27Z,33.06,69.26,0.17,2,0,0,buruk,0,real
2025-10-21T06:29:00Z,25.17,71.94,13.17,0,0,0,buruk,0,synthetic
2025-10-01T04:26:00Z,26.64,79.2,2.09,1,1,0,bagus,0,synthetic
2025-10-03T21:00:00Z,27.09,86.84,9.41,1,1,0,bagus,0,synthetic
2025-11-24T16:49:40Z,32.16,72.5,0.17,2,0,0,buruk,0,real
2025-11-25T08:58:01Z,32.24,70.64,0.17,2,0,0,buruk,0,real
2025-11-23T17:51:13Z,31.8,72.77,0.17,2,0,0,buruk,0,real
2025-10-01T01:27:00Z,27.75,82.43,12.0,1,1,0,bagus,0,synthetic
2025-10-04T16:24:00Z,28.69,75.73,6.89,1,1,0,bagus,0,synthetic
2025-11-25T23:05:18Z,32.26,71.47,0.19,2,0,0,buruk,0,real
2025-10-01T15:01:00Z,27.29,81.75,13.33,1,1,0,bagus,0,synthetic
2025-10-17T13:14:00Z,30.81,90.41,5.65,2,2,0,buruk,0,synthetic
2025-10-02T20:47:00Z,29.9,75.39,0.14,1,1,0,bagus,0,synthetic
2025-10-16T06:22:00Z,26.83,70.03,11.5,1,0,0,sedang,0,synthetic
2025-10-21T15:53:00Z,27.97,72.63,11.19,1,0,0,sedang,0,synthetic
2025-10-02T07:47:00Z,28.62,86.37,1.16,1,1,0,bagus,0,synthetic
2025-10-17T10:17:00Z,27.98,92.65,11.24,1,2,0,sedang,0,synthetic
2025-10-04T21:40:00Z,29.95,89.74,4.05,1,1,0,bagus,0,synthetic
2025-11-29T16:16:10Z,32.93,69.09,0.17,2,0,0,buruk,0,real
2025-11-27T16:31:10Z,32.82,70.73,0.17,2,0,0,buruk,0,real
2025-10-15T04:48:00Z,26.9,90.98,0.36,1,2,0,sedang,0,synthetic
2025-10-18T06:45:00Z,31.01,73.84,0.68,2,0,0,buruk,0,synthetic
2025-10-02T00:48:00Z,26.3,79.06,13.16,1,1,0,bagus,0,synthetic
2025-11-30T02:04:23Z,32.96,70.19,0.17,2,0,0,buruk,0,real
2025-10-17T17:33:00Z,26.18,93.73,2.99,1,2,0,sedang,0,synthetic
2025-10-04T03:11:00Z,29.22,79.3,4.05,1,1,0,bagus,0,synthetic
2025-10-17T00:03:00Z,24.72,74.41,5.16,0,0,0,buruk,0,synthetic
2025-10-18T20:16:00Z,31.26,72.01,1.21,2,0,0,buruk,0,synthetic
2025-10-19T12:28:00Z,32.0,71.28,9.86,2,0,0,buruk,0,synthetic
2025-11-29T12:53:06Z,32.9,70.35,0.17,2,0,0,buruk,0,real
2025-11-27T17:46:12Z,32.76,70.91,0.17,2,0,0,buruk,0,real
2025-11-24T21:32:46Z,31.99,71.66,0.17,2,0,0,buruk,0,real
2025-10-17T03:22:00Z,30.91,91.02,7.38,2,2,0,buruk,0,synthetic
2025-11-25T17:20:11Z,32.5,71.86,0.17,2,0,0,buruk,0,real
2025-11-27T04:37:55Z,32.81,70.47,0.17,2,0,0,buruk,0,real
2025-10-15T09:58:00Z,28.38,92.69,0.26,1,2,0,sedang,0,synthetic
2025-11-28T20:37:46Z,32.81,69.75,0.17,2,0,0,buruk,0,real
2025-10-15T13:06:00Z,25.07,78.23,13.12,0,1,0,sedang,0,synthetic
2025-11-28T09:17:31Z,32.86,70.12,0.17,2,0,0,buruk,0,real
2025-10-19T19:20:00Z,31.97,92.58,14.92,2,2,0,buruk,0,synthetic
2025-11-29T03:37:54Z,32.89,70.15,0.17,2,0,0,buruk,0,real
2025-10-02T23:39:00Z,26.34,80.61,0.38,1,1,0,bagus,0,synthetic
2025-11-27T03:12:54Z,32.81,69.97,0.17,2,0,0,buruk,0,real
2025-10-21T02:19:00Z,22.29,79.49,4.45,0,1,0,sedang,0,synthetic
2025-11-29T13:06:06Z,32.92,70.21,0.17,2,0,0,buruk,0,real
2025-10-16T10:24:00Z,26.48,93.49,1.21,1,2,0,sedang,0,synthetic
2025-11-27T01:11:51Z,32.65,70.05,0.17,2,0,0,buruk,0,real
2025-10-04T06:58:00Z,26.56,88.6,12.18,1,1,0,bagus,0,synthetic
2025-11-29T02:27:53Z,32.83,69.75,0.17,2,0,0,buruk,0,real
2025-10-01T07:26:00Z,27.54,87.81,8.87,1,1,0,bagus,0,synthetic
2025-11-24T02:40:24Z,31.85,73.34,0.17,2,0,0,buruk,0,real
2025-10-20T22:01:00Z,30.94,82.27,5.15,2,1,0,sedang,0,synthetic
2025-10-07T17:53:00Z,26.14,88.93,14.02,1,1,0,bagus,0,synthetic
2025-10-02T01:12:00Z,27.02,87.11,0.52,1,1,0,bagus,0,synthetic
2025-10-03T12:39:00Z,27.44,81.86,7.64,1,1,0,bagus,0,synthetic
2025-10-07T06:41:00Z,28.46,87.43,7.43,1,1,0,bagus,0,synthetic
2025-11-26T11:30:34Z,32.79,70.84,0.17,2,0,0,buruk,0,real
2025-11-28T23:52:50Z,32.67,69.0,0.17,2,0,0,buruk,0,real
2025-10-01T14:06:00Z,27.04,77.7,13.25,1,1,0,bagus,0,synthetic
2025-10-19T00:15:00Z,24.52,84.11,11.29,0,1,0,sedang,0,synthetic
2025-11-24T07:26:30Z,31.91,71.25,0.17,2,0,0,buruk,0,real
2025-11-24T12:05:34Z,32.05,72.11,0.17,2,0,0,buruk,0,real
2025-10-04T14:07:00Z,28.24,82.94,6.03,1,1,0,bagus,0,synthetic
2025-10-06T23:09:00Z,29.16,85.88,2.51,1,1,0,bagus,0,synthetic
2025-10-20T17:01:00Z,25.18,74.47,7.85,0,0,0,buruk,0,synthetic
2025-10-07T11:30:00Z,26.45,84.12,12.86,1,1,0,bagus,0,synthetic
2025-10-15T00:29:00Z,33.02,78.08,0.91,2,1,0,sedang,0,synthetic
2025-10-17T19:29:00Z,25.68,92.24,13.92,0,2,0,buruk,0,synthetic
2025-10-04T11:22:00Z,26.58,83.73,8.7,1,1,0,bagus,0,synthetic
2025-11-27T14:38:08Z,32.81,70.42,0.17,2,0,0,buruk,0,real
2025-10-03T14:10:00Z,27.6,89.56,14.28,1,1,0,bagus,0,synthetic
2025-11-29T14:52:09Z,32.83,69.12,0.17,2,0,0,buruk,0,real
2025-11-23T16:11:11Z,31.95,73.05,0.17,2,0,0,buruk,0,real
2025-11-30T03:16:24Z,33.0,70.08,0.17,2,0,0,buruk,0,real
2025-10-04T08:12:00Z,28.09,89.76,5.95,1,1,0,bagus,0,synthetic
2025-10-04T03:50:00Z,29.29,75.55,6.39,1,1,0,bagus,0,synthetic
2025-10-06T16:17:00Z,26.98,83.46,11.97,1,1,0,bagus,0,synthetic
2025-10-21T20:44:00Z,33.77,82.19,0.65,2,1,0,sedang,0,synthetic
2025-10-17T22:06:00Z,31.14,92.1,2.9,2,2,0,buruk,0,synthetic
2025-10-04T10:07:00Z,26.23,83.4,11.43,1,1,0,bagus,0,synthetic
2025-10-17T23:31:00Z,25.6,90.21,1.89,0,2,0,buruk,0,synthetic
2025-11-25T15:11:08Z,32.45,72.5,0.29,2,0,0,buruk,0,real
2025-10-17T04:20:00Z,25.83,71.93,11.92,0,0,0,buruk,0,synthetic
2025-10-06T08:45:00Z,29.09,86.97,8.71,1,1,0,bagus,0,synthetic
2025-10-16T00:59:00Z,31.6,91.81,8.05,2,2,0,buruk,0,synthetic
2025-10-07T16:07:00Z,29.93,75.13,5.6,1,1,0,bagus,0,synthetic
2025-10-16T22:51:00Z,25.24,73.91,8.5,0,0,0,buruk,0,synthetic
2025-10-05T17:52:00Z,28.32,87.31,10.55,1,1,0,bagus,0,synthetic
2025-11-23T15:52:10Z,31.98,72.94,0.17,2,0,0,buruk,0,real
2025-10-20T08:29:00Z,22.82,87.53,7.34,0,1,0,sedang,0,synthetic
2025-11-24T17:09:41Z,32.09,72.67,0.17,2,0,0,buruk,0,real
2025-10-07T20:22:00Z,28.68,84.76,10.26,1,1,0,bagus,0,synthetic
2025-10-04T20:59:00Z,28.63,82.48,3.99,1,1,0,bagus,0,synthetic
2025-10-18T11:00:00Z,32.14,75.83,4.67,2,1,0,sedang,0,synthetic
2025-10-02T17:48:00Z,26.98,77.52,10.57,1,1,0,bagus,0,synthetic
2025-11-26T18:53:43Z,32.68,70.15,0.17,2,0,0,buruk,0,real
2025-10-16T20:31:00Z,24.27,90.43,8.7,0,2,0,buruk,0,synthetic
2025-11-30T07:32:29Z,33.25,67.89,0.17,2,0,0,buruk,0,real
2025-10-18T21:23:00Z,30.68,91.27,10.51,2,2,0,buruk,0,synthetic
2025-11-27T22:38:18Z,32.64,70.55,0.17,2,0,0,buruk,0,real
2025-10-19T22:19:00Z,22.29,79.68,0.85,0,1,0,sedang,0,synthetic
2025-11-25T01:51:52Z,32.12,72.28,0.17,2,0,0,buruk,0,real
2025-10-21T10:36:00Z,31.1,90.19,3.13,2,2,0,buruk,0,synthetic
2025-10-03T07:08:00Z,29.11,85.12,8.38,1,1,0,bagus,0,synthetic
2025-10-19T10:48:00Z,23.22,83.46,6.38,0,1,0,sedang,0,synthetic
2025-10-07T09:38:00Z,28.86,78.06,3.64,1,1,0,bagus,0,synthetic
2025-10-17T11:44:00Z,33.76,76.16,3.02,2,1,0,sedang,0,synthetic
2025-10-06T04:04:00Z,26.96,85.61,6.37,1,1,0,bagus,0,synthetic
2025-10-01T13:51:00Z,27.24,80.17,10.2,1,1,0,bagus,0,synthetic
2025-10-20T16:41:00Z,23.73,76.04,13.82,0,1,0,sedang,0,synthetic
2025-10-06T22:29:00Z,29.27,76.55,0.55,1,1,0,bagus,0,synthetic
2025-10-21T13:48:00Z,30.58,90.27,3.78,2,2,0,buruk,0,synthetic
2025-11-25T01:49:52Z,32.12,72.42,0.17,2,0,0,buruk,0,real
2025-10-15T20:08:00Z,27.31,72.71,13.31,1,0,0,sedang,0,synthetic
2025-11-28T00:32:20Z,32.59,69.74,0.17,2,0,0,buruk,0,real
2025-10-05T06:04:00Z,27.93,88.45,13.16,1,1,0,bagus,0,synthetic
2025-10-01T01:53:00Z,28.12,86.94,1.63,1,1,0,bagus,0,synthetic
2025-10-04T13:54:00Z,27.57,87.31,12.55,1,1,0,bagus,0,synthetic
2025-10-06T08:54:00Z,27.13,79.06,12.98,1,1,0,bagus,0,synthetic
2025-10-15T19:50:00Z,30.63,84.32,0.2,2,1,0,sedang,0,synthetic
2025-10-18T04:59:00Z,26.25,71.51,2.75,1,0,0,sedang,0,synthetic
2025-11-27T03:05:54Z,32.75,69.87,0.17,2,0,0,buruk,0,real
2025-10-05T19:48:00Z,26.0,78.09,14.44,1,1,0,bagus,0,synthetic
2025-10-15T09:01:00Z,29.93,94.43,3.3,1,2,0,sedang,0,synthetic
2025-10-17T05:20:00Z,33.09,82.79,6.37,2,1,0,sedang,0,synthetic
2025-10-04T15:31:00Z,26.22,82.37,5.14,1,1,0,bagus,0,synthetic
2025-10-02T22:09:00Z,26.04,77.93,14.4,1,1,0,bagus,0,synthetic
2025-10-16T06:05:00Z,28.93,90.28,8.66,1,2,0,sedang,0,synthetic
2025-10-19T22:20:00Z,25.53,75.12,12.15,0,1,0,sedang,0,synthetic
2025-10-17T23:18:00Z,24.45,83.73,14.11,0,1,0,sedang,0,synthetic
2025-10-05T19:46:00Z,26.64,83.73,4.01,1,1,0,bagus,0,synthetic
2025-10-01T20:59:00Z,27.5,84.7,10.16,1,1,0,bagus,0,synthetic
2025-11-25T12:35:05Z,32.37,71.61,0.17,2,0,0,buruk,0,real
2025-10-17T03:06:00Z,25.01,90.92,6.11,0,2,0,buruk,0,synthetic
2025-10-17T09:19:00Z,25.85,78.46,14.53,0,1,0,sedang,0,synthetic
2025-10-01T00:44:00Z,26.69,88.43,1.01,1,1,0,bagus,0,synthetic
2025-11-29T13:59:07Z,32.92,69.39,0.19,2,0,0,buruk,0,real
2025-11-26T03:53:24Z,32.41,71.03,0.17,2,0,0,buruk,0,real
2025-10-19T17:19:00Z,30.14,92.82,7.69,2,2,0,buruk,0,synthetic
2025-11-25T19:13:13Z,32.44,72.26,0.17,2,0,0,buruk,0,real
2025-10-02T03:44:00Z,29.61,86.01,8.77,1,1,0,bagus,0,synthetic
2025-10-19T11:18:00Z,30.79,79.0,3.29,2,1,0,sedang,0,synthetic
2025-10-05T11:44:00Z,26.07,80.1,9.16,1,1,0,bagus,0,synthetic
2025-11-24T14:12:37Z,32.02,72.9,0.17,2,0,0,buruk,0,real
2025-10-06T15:19:00Z,29.11,81.0,10.94,1,1,0,bagus,0,synthetic
2025-11-26T20:49:46Z,32.58,69.63,0.2,2,0,0,buruk,0,real
2025-11-26T15:55:39Z,32.74,71.39,0.17,2,0,0,buruk,0,real
2025-11-28T10:07:32Z,32.86,70.08,0.17,2,0,0,buruk,0,real
2025-10-20T03:48:00Z,25.34,74.22,10.8,0,0,0,buruk,0,synthetic
2025-11-24T17:15:41Z,32.15,72.64,0.17,2,0,0,buruk,0,real
2025-10-07T06:59:00Z,28.97,80.94,7.69,1,1,0,bagus,0,synthetic
2025-10-20T19:59:00Z,33.06,86.88,6.05,2,1,0,sedang,0,synthetic
2025-10-03T19:37:00Z,27.47,88.75,11.59,1,1,0,bagus,0,synthetic
2025-10-15T14:32:00Z,31.96,92.99,13.58,2,2,0,buruk,0,synthetic
2025-11-26T15:43:39Z,32.71,71.48,0.17,2,0,0,buruk,0,real
2025-11-26T09:36:32Z,32.62,70.06,0.21,2,0,0,buruk,0,real
2025-10-07T06:58:00Z,26.86,84.52,8.45,1,1,0,bagus,0,synthetic
2025-10-21T13:40:00Z,29.59,93.29,3.06,1,2,0,sedang,0,synthetic
2025-10-06T19:21:00Z,26.57,86.07,5.5,1,1,0,bagus,0,synthetic
2025-10-03T08:39:00Z,28.47,86.84,9.87,1,1,0,bagus,0,synthetic
2025-10-04T03:25:00Z,26.99,87.06,11.4,1,1,0,bagus,0,synthetic
2025-10-19T10:55:00Z,27.23,69.99,4.09,1,0,0,sedang,0,synthetic
2025-10-20T04:46:00Z,31.85,86.93,0.22,2,1,0,sedang,0,synthetic
2025-11-29T05:28:57Z,32.92,69.94,0.17,2,0,0,buruk,0,real
2025-10-19T07:25:00Z,25.31,78.03,8.92,0,1,0,sedang,0,synthetic
2025-11-27T03:58:55Z,32.76,70.31,0.17,2,0,0,buruk,0,real
2025-11-26T04:00:24Z,32.43,71.04,0.17,2,0,0,buruk,0,real
2025-11-23T16:42:11Z,31.92,72.95,0.17,2,0,0,buruk,0,real
2025-10-21T23:45:00Z,27.52,66.47,14.83,1,0,0,sedang,0,synthetic
2025-10-01T14:02:00Z,26.11,85.03,5.82,1,1,0,bagus,0,synthetic
2025-11-23T18:43:14Z,31.81,72.98,0.17,2,0,0,buruk,0,real
2025-10-17T05:30:00Z,29.91,91.72,13.17,1,2,0,sedang,0,synthetic
2025-10-18T10:35:00Z,24.98,79.93,9.57,0,1,0,sedang,0,synthetic
2025-10-18T11:23:00Z,24.42,71.76,4.82,0,0,0,buruk,0,synthetic
2025-10-04T16:43:00Z,30.0,84.56,2.67,1,1,0,bagus,0,synthetic
2025-10-20T14:28:00Z,28.72,91.48,8.64,1,2,0,sedang,0,synthetic
2025-10-05T05:20:00Z,26.28,87.53,13.95,1,1,0,bagus,0,synthetic
2025-10-05T10:08:00Z,27.69,80.04,6.2,1,1,0,bagus,0,synthetic
2025-11-27T13:24:06Z,32.81,70.78,0.17,2,0,0,buruk,0,real
2025-11-25T08:47:00Z,32.23,70.48,0.17,2,0,0,buruk,0,real
2025-10-15T12:41:00Z,28.21,92.22,13.07,1,2,0,sedang,0,synthetic
2025-11-24T13:11:36Z,32.11,72.42,0.17,2,0,0,buruk,0,real
2025-11-30T05:46:27Z,33.06,69.05,0.17,2,0,0,buruk,0,real
2025-10-05T08:56:00Z,29.1,77.11,8.88,1,1,0,bagus,0,synthetic
2025-10-07T06:47:00Z,28.77,79.12,0.89,1,1,0,bagus,0,synthetic
2025-10-01T06:43:00Z,29.89,88.9,9.6,1,1,0,bagus,0,synthetic
2025-11-26T03:11:23Z,32.38,71.83,0.17,2,0,0,buruk,0,real
2025-10-04T02:49:00Z,28.53,79.99,8.08,1,1,0,bagus,0,synthetic
2025-10-01T00:13:00Z,29.97,75.36,1.75,1,1,0,bagus,0,synthetic
2025-10-18T04:58:00Z,27.01,73.05,8.81,1,0,0,sedang,0,synthetic
2025-11-30T00:03:20Z,32.82,70.4,0.17,2,0,0,buruk,0,real
2025-10-06T23:03:00Z,26.23,89.66,10.04,1,1,0,bagus,0,synthetic
2025-11-23T18:14:13Z,31.82,72.94,0.22,2,0,0,buruk,0,real
2025-10-02T22:36:00Z,27.12,84.78,1.02,1,1,0,bagus,0,synthetic
2025-10-04T14:19:00Z,27.71,87.76,3.44,1,1,0,bagus,0,synthetic
2025-10-18T22:48:00Z,29.48,64.25,5.27,1,0,0,sedang,0,synthetic
2025-10-15T10:36:00Z,24.83,89.62,9.62,0,1,0,sedang,0,synthetic
2025-11-30T00:50:21Z,32.9,70.31,0.17,2,0,0,buruk,0,real
2025-10-03T09:50:00Z,28.77,84.33,1.52,1,1,0,bagus,0,synthetic
2025-10-07T14:58:00Z,26.62,82.77,3.76,1,1,0,bagus,0,synthetic
2025-11-24T18:48:43Z,32.06,72.21,0.18,2,0,0,buruk,0,real
2025-11-30T07:51:30Z,33.2,67.67,0.17,2,0,0,buruk,0,real
2025-11-25T18:47:13Z,32.43,72.45,0.17,2,0,0,buruk,0,real
2025-10-17T01:53:00Z,33.68,82.11,6.53,2,1,0,sedang,0,synthetic
2025-10-04T18:09:00Z,27.59,79.14,6.47,1,1,0,bagus,0,synthetic
2025-11-27T15:53:10Z,32.76,70.86,0.17,2,0,0,buruk,0,real
2025-10-20T04:12:00Z,25.37,90.47,12.03,0,2,0,buruk,0,synthetic
2025-11-26T03:38:24Z,32.38,71.46,0.17,2,0,0,buruk,0,real
2025-10-07T22:20:00Z,29.25,75.27,3.89,1,1,0,bagus,0,synthetic
2025-10-07T11:29:00Z,27.96,88.13,13.94,1,1,0,bagus,0,synthetic
2025-11-23T16:43:12Z,31.88,72.75,0.17,2,0,0,buruk,0,real
2025-11-28T19:50:45Z,32.81,70.16,0.17,2,0,0,buruk,0,real
2025-10-04T01:41:00Z,29.21,79.3,11.65,1,1,0,bagus,0,synthetic
2025-10-01T12:25:00Z,27.36,84.06,6.89,1,1,0,bagus,0,synthetic
2025-10-18T21:53:00Z,25.4,90.98,9.73,0,2,0,buruk,0,synthetic
2025-10-04T03:15:00Z,29.93,84.84,4.68,1,1,0,bagus,0,synthetic
2025-10-17T23:51:00Z,28.48,90.68,7.37,1,2,0,sedang,0,synthetic
2025-10-20T08:36:00Z,25.64,90.74,6.96,0,2,0,buruk,0,synthetic
2025-11-29T11:57:05Z,33.17,70.23,0.22,2,0,0,buruk,0,real
2025-10-18T15:50:00Z,27.72,71.33,3.97,1,0,0,sedang,0,synthetic
2025-10-21T19:50:00Z,30.31,91.87,4.47,2,2,0,buruk,0,synthetic
2025-10-18T03:13:00Z,24.63,90.71,10.34,0,2,0,buruk,0,synthetic
2025-10-18T07:47:00Z,26.72,92.89,12.58,1,2,0,sedang,0,synthetic
2025-11-23T22:27:19Z,31.65,72.9,0.17,2,0,0,buruk,0,real
2025-10-04T01:11:00Z,27.34,87.08,3.93,1,1,0,bagus,0,synthetic
2025-10-18T13:25:00Z,29.74,90.8,2.95,1,2,0,sedang,0,synthetic
2025-11-26T05:05:26Z,32.55,70.71,0.17,2,0,0,buruk,0,real
2025-10-20T17:08:00Z,27.05,90.54,11.56,1,2,0,sedang,0,synthetic
2025-10-02T22:57:00Z,29.58,77.38,1.75,1,1,0,bagus,0,synthetic
2025-10-19T18:10:00Z,24.8,92.2,9.4,0,2,0,buruk,0,synthetic
2025-10-21T11:34:00Z,27.43,74.64,14.82,1,0,0,sedang,0,synthetic
2025-11-24T03:35:25Z,31.84,73.41,0.17,2,0,0,buruk,0,real
2025-10-01T17:15:00Z,29.72,77.12,1.05,1,1,0,bagus,0,synthetic
2025-11-24T16:24:40Z,32.06,72.54,0.21,2,0,0,buruk,0,real
2025-11-24T19:03:43Z,32.05,72.09,0.17,2,0,0,buruk,0,real
2025-11-26T06:30:28Z,32.65,69.74,0.17,2,0,0,buruk,0,real
2025-10-20T16:20:00Z,25.86,73.28,9.42,0,0,0,buruk,0,synthetic
2025-11-26T22:04:47Z,32.41,69.77,0.17,2,0,0,buruk,0,real
2025-10-01T10:48:00Z,29.67,84.36,1.14,1,1,0,bagus,0,synthetic
2025-11-27T02:44:53Z,32.79,69.85,0.17,2,0,0,buruk,0,real
2025-10-04T15:44:00Z,28.61,75.79,3.73,1,1,0,bagus,0,synthetic
2025-11-23T23:21:20Z,31.67,73.0,0.18,2,0,0,buruk,0,real
2025-10-16T23:20:00Z,28.77,94.08,6.88,1,2,0,sedang,0,synthetic
2025-10-20T09:53:00Z,23.87,85.12,14.43,0,1,0,sedang,0,synthetic
2025-10-19T03:23:00Z,25.04,72.13,10.51,0,0,0,buruk,0,synthetic
2025-10-04T12:45:00Z,26.03,75.28,13.47,1,1,0,bagus,0,synthetic
2025-11-25T05:35:56Z,32.19,71.02,0.17,2,0,0,buruk,0,real
2025-10-16T18:05:00Z,26.29,63.3,4.06,1,0,0,sedang,0,synthetic
2025-10-01T07:14:00Z,27.17,75.92,5.29,1,1,0,bagus,0,synthetic
2025-10-01T15:22:00Z,28.13,86.45,3.02,1,1,0,bagus,0,synthetic
2025-11-25T17:21:11Z,32.54,71.77,0.17,2,0,0,buruk,0,real
2025-11-27T03:26:54Z,32.75,70.15,0.17,2,0,0,buruk,0,real
2025-10-04T00:13:00Z,28.88,86.33,2.99,1,1,0,bagus,0,synthetic
2025-10-21T23:57:00Z,29.86,73.44,8.03,1,0,0,sedang,0,synthetic
2025-10-03T02:30:00Z,27.52,79.03,14.04,1,1,0,bagus,0,synthetic
2025-11-25T00:44:50Z,32.05,72.5,0.17,2,0,0,buruk,0,real
